,Disease,State,LGA,co_0to28d,co_1to11m,co_12to59m,ci_0to28d,ci_1to11m,ci_12to59m,dio_0to28d,dio_1to11m,dio_12to59m,Month,year,Case Observed total ,Case Investigated Total,Total Cases,Total deaths,Date,ID
6849,Malnutrition,Ondo,Ilaje,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGON
6850,Malnutrition,Ondo,Ilaje,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGON
6851,Malnutrition,Ondo,Ilaje,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGON
6852,Malnutrition,Ondo,Ilaje,0,1,2,0,0,0.0,0,0,0,Apr,2013,3,0.0,3.0,0,"Monday, April 1, 2013",NGON
6853,Malnutrition,Ondo,Ilaje,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGON
6854,Malnutrition,Ondo,Ilaje,0,2,0,0,0,0.0,0,0,0,Jun,2013,2,0.0,2.0,0,"Saturday, June 1, 2013",NGON
6855,Malnutrition,Ondo,Ilaje,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGON
6856,Malnutrition,Ondo,Ilaje,0,0,1,0,0,0.0,0,0,0,Aug,2013,1,0.0,1.0,0,"Thursday, August 1, 2013",NGON
6857,Malnutrition,Ondo,Ilaje,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGON
6858,Malnutrition,Ondo,Ilaje,0,0,1,0,0,0.0,0,0,0,Oct,2013,1,0.0,1.0,0,"Tuesday, October 1, 2013",NGON
6859,Malnutrition,Ondo,Ilaje,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGON
6860,Malnutrition,Ondo,Ilaje,0,3,4,0,0,0.0,0,0,0,Dec,2013,7,0.0,7.0,0,"Sunday, December 1, 2013",NGON
6861,Malnutrition,Ondo,Ile Oluji/Okeigbo,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGON
6862,Malnutrition,Ondo,Ile Oluji/Okeigbo,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGON
6863,Malnutrition,Ondo,Ile Oluji/Okeigbo,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGON
6864,Malnutrition,Ondo,Ile Oluji/Okeigbo,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGON
6865,Malnutrition,Ondo,Ile Oluji/Okeigbo,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGON
6866,Malnutrition,Ondo,Ile Oluji/Okeigbo,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGON
6867,Malnutrition,Ondo,Ile Oluji/Okeigbo,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGON
6868,Malnutrition,Ondo,Ile Oluji/Okeigbo,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGON
6869,Malnutrition,Ondo,Ile Oluji/Okeigbo,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGON
6870,Malnutrition,Ondo,Ile Oluji/Okeigbo,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGON
6871,Malnutrition,Ondo,Ile Oluji/Okeigbo,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGON
6872,Malnutrition,Ondo,Ile Oluji/Okeigbo,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGON
6873,Malnutrition,Ondo,Irele,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGON
6874,Malnutrition,Ondo,Irele,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGON
6875,Malnutrition,Ondo,Irele,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGON
6876,Malnutrition,Ondo,Irele,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGON
6877,Malnutrition,Ondo,Irele,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGON
6878,Malnutrition,Ondo,Irele,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGON
6879,Malnutrition,Ondo,Irele,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGON
6880,Malnutrition,Ondo,Irele,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGON
6881,Malnutrition,Ondo,Irele,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGON
6882,Malnutrition,Ondo,Irele,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGON
6883,Malnutrition,Ondo,Irele,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGON
6884,Malnutrition,Ondo,Irele,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGON
6885,Malnutrition,Ondo,Odigbo,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGON
6886,Malnutrition,Ondo,Odigbo,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGON
6887,Malnutrition,Ondo,Odigbo,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGON
6888,Malnutrition,Ondo,Odigbo,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGON
6889,Malnutrition,Ondo,Odigbo,0,0,2,0,0,0.0,0,0,0,May,2013,2,0.0,2.0,0,"Wednesday, May 1, 2013",NGON
6890,Malnutrition,Ondo,Odigbo,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGON
6891,Malnutrition,Ondo,Odigbo,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGON
6892,Malnutrition,Ondo,Odigbo,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGON
6893,Malnutrition,Ondo,Odigbo,0,0,1,0,0,0.0,0,0,0,Sep,2013,1,0.0,1.0,0,"Sunday, September 1, 2013",NGON
6894,Malnutrition,Ondo,Odigbo,0,0,3,0,0,0.0,0,0,0,Oct,2013,3,0.0,3.0,0,"Tuesday, October 1, 2013",NGON
6895,Malnutrition,Ondo,Odigbo,0,0,2,0,0,0.0,0,0,0,Nov,2013,2,0.0,2.0,0,"Friday, November 1, 2013",NGON
6896,Malnutrition,Ondo,Odigbo,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGON
6897,Malnutrition,Ondo,Okitipupa,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGON
6898,Malnutrition,Ondo,Okitipupa,0,2,2,0,1,0.0,0,0,0,Feb,2013,4,1.0,5.0,0,"Friday, February 1, 2013",NGON
6899,Malnutrition,Ondo,Okitipupa,0,2,0,0,0,0.0,0,0,0,Mar,2013,2,0.0,2.0,0,"Friday, March 1, 2013",NGON
6900,Malnutrition,Ondo,Okitipupa,0,2,1,0,0,0.0,0,0,0,Apr,2013,3,0.0,3.0,0,"Monday, April 1, 2013",NGON
6901,Malnutrition,Ondo,Okitipupa,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGON
6902,Malnutrition,Ondo,Okitipupa,0,2,1,0,0,0.0,0,0,0,Jun,2013,3,0.0,3.0,0,"Saturday, June 1, 2013",NGON
6903,Malnutrition,Ondo,Okitipupa,0,2,4,0,0,1.0,0,0,0,Jul,2013,6,1.0,7.0,0,"Monday, July 1, 2013",NGON
6904,Malnutrition,Ondo,Okitipupa,0,4,1,0,0,1.0,0,0,0,Aug,2013,5,1.0,6.0,0,"Thursday, August 1, 2013",NGON
6905,Malnutrition,Ondo,Okitipupa,0,3,2,0,0,0.0,0,0,0,Sep,2013,5,0.0,5.0,0,"Sunday, September 1, 2013",NGON
6906,Malnutrition,Ondo,Okitipupa,0,2,0,0,1,0.0,0,0,0,Oct,2013,2,1.0,3.0,0,"Tuesday, October 1, 2013",NGON
6907,Malnutrition,Ondo,Okitipupa,0,4,0,0,0,0.0,0,0,0,Nov,2013,4,0.0,4.0,0,"Friday, November 1, 2013",NGON
6908,Malnutrition,Ondo,Okitipupa,0,4,2,0,0,0.0,0,0,0,Dec,2013,6,0.0,6.0,0,"Sunday, December 1, 2013",NGON
6909,Malnutrition,Ondo,Ondo East,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGON
6910,Malnutrition,Ondo,Ondo East,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGON
6911,Malnutrition,Ondo,Ondo East,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGON
6912,Malnutrition,Ondo,Ondo East,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGON
6913,Malnutrition,Ondo,Ondo East,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGON
6914,Malnutrition,Ondo,Ondo East,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGON
6915,Malnutrition,Ondo,Ondo East,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGON
6916,Malnutrition,Ondo,Ondo East,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGON
6917,Malnutrition,Ondo,Ondo East,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGON
6918,Malnutrition,Ondo,Ondo East,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGON
6919,Malnutrition,Ondo,Ondo East,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGON
6920,Malnutrition,Ondo,Ondo East,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGON
6921,Malnutrition,Ondo,Ondo West,0,3,0,0,0,0.0,0,0,0,Jan,2013,3,0.0,3.0,0,"Tuesday, January 1, 2013",NGON
6922,Malnutrition,Ondo,Ondo West,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGON
6923,Malnutrition,Ondo,Ondo West,0,1,0,0,0,0.0,0,0,0,Mar,2013,1,0.0,1.0,0,"Friday, March 1, 2013",NGON
6924,Malnutrition,Ondo,Ondo West,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGON
6925,Malnutrition,Ondo,Ondo West,0,0,1,0,0,0.0,0,0,0,May,2013,1,0.0,1.0,0,"Wednesday, May 1, 2013",NGON
6926,Malnutrition,Ondo,Ondo West,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGON
6927,Malnutrition,Ondo,Ondo West,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGON
6928,Malnutrition,Ondo,Ondo West,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGON
6929,Malnutrition,Ondo,Ondo West,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGON
6930,Malnutrition,Ondo,Ondo West,0,1,1,0,0,0.0,0,0,0,Oct,2013,2,0.0,2.0,0,"Tuesday, October 1, 2013",NGON
6931,Malnutrition,Ondo,Ondo West,0,0,1,0,0,0.0,0,0,0,Nov,2013,1,0.0,1.0,0,"Friday, November 1, 2013",NGON
6932,Malnutrition,Ondo,Ondo West,0,1,2,0,0,0.0,0,0,0,Dec,2013,3,0.0,3.0,0,"Sunday, December 1, 2013",NGON
6933,Malnutrition,Ondo,Ose,0,0,2,0,0,0.0,0,0,0,Jan,2013,2,0.0,2.0,0,"Tuesday, January 1, 2013",NGON
6934,Malnutrition,Ondo,Ose,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGON
6935,Malnutrition,Ondo,Ose,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGON
6936,Malnutrition,Ondo,Ose,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGON
6937,Malnutrition,Ondo,Ose,0,1,2,0,0,0.0,0,0,0,May,2013,3,0.0,3.0,0,"Wednesday, May 1, 2013",NGON
6938,Malnutrition,Ondo,Ose,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGON
6939,Malnutrition,Ondo,Ose,0,1,1,0,0,0.0,0,0,0,Jul,2013,2,0.0,2.0,0,"Monday, July 1, 2013",NGON
6940,Malnutrition,Ondo,Ose,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGON
6941,Malnutrition,Ondo,Ose,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGON
6942,Malnutrition,Ondo,Ose,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGON
6943,Malnutrition,Ondo,Ose,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGON
6944,Malnutrition,Ondo,Ose,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGON
6945,Malnutrition,Ondo,Owo,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGON
6946,Malnutrition,Ondo,Owo,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGON
6947,Malnutrition,Ondo,Owo,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGON
6948,Malnutrition,Ondo,Owo,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGON
6949,Malnutrition,Ondo,Owo,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGON
6950,Malnutrition,Ondo,Owo,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGON
6951,Malnutrition,Ondo,Owo,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGON
6952,Malnutrition,Ondo,Owo,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGON
6953,Malnutrition,Ondo,Owo,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGON
6954,Malnutrition,Ondo,Owo,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGON
6955,Malnutrition,Ondo,Owo,0,0,2,0,0,2.0,0,0,0,Nov,2013,2,2.0,4.0,0,"Friday, November 1, 2013",NGON
6956,Malnutrition,Ondo,Owo,0,2,3,0,0,3.0,0,0,0,Dec,2013,5,3.0,8.0,0,"Sunday, December 1, 2013",NGON
6957,Malnutrition,Osun,Atakunmosa East,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGOS
6958,Malnutrition,Osun,Atakunmosa East,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGOS
6959,Malnutrition,Osun,Atakunmosa East,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGOS
6960,Malnutrition,Osun,Atakunmosa East,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGOS
6961,Malnutrition,Osun,Atakunmosa East,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGOS
6962,Malnutrition,Osun,Atakunmosa East,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGOS
6963,Malnutrition,Osun,Atakunmosa East,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGOS
6964,Malnutrition,Osun,Atakunmosa East,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGOS
6965,Malnutrition,Osun,Atakunmosa East,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGOS
6966,Malnutrition,Osun,Atakunmosa East,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGOS
6967,Malnutrition,Osun,Atakunmosa East,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGOS
6968,Malnutrition,Osun,Atakunmosa East,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGOS
6969,Malnutrition,Osun,Atakunmosa West,0,6,0,0,0,0.0,0,0,0,Jan,2013,6,0.0,6.0,0,"Tuesday, January 1, 2013",NGOS
6970,Malnutrition,Osun,Atakunmosa West,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGOS
6971,Malnutrition,Osun,Atakunmosa West,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGOS
6972,Malnutrition,Osun,Atakunmosa West,0,4,0,0,0,0.0,0,0,0,Apr,2013,4,0.0,4.0,0,"Monday, April 1, 2013",NGOS
6973,Malnutrition,Osun,Atakunmosa West,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGOS
6974,Malnutrition,Osun,Atakunmosa West,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGOS
6975,Malnutrition,Osun,Atakunmosa West,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGOS
6976,Malnutrition,Osun,Atakunmosa West,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGOS
6977,Malnutrition,Osun,Atakunmosa West,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGOS
6978,Malnutrition,Osun,Atakunmosa West,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGOS
6979,Malnutrition,Osun,Atakunmosa West,0,2,4,0,0,0.0,0,0,0,Nov,2013,6,0.0,6.0,0,"Friday, November 1, 2013",NGOS
6980,Malnutrition,Osun,Atakunmosa West,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGOS
6981,Malnutrition,Osun,Ayedade,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGOS
6982,Malnutrition,Osun,Ayedade,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGOS
6983,Malnutrition,Osun,Ayedade,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGOS
6984,Malnutrition,Osun,Ayedade,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGOS
6985,Malnutrition,Osun,Ayedade,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGOS
6986,Malnutrition,Osun,Ayedade,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGOS
6987,Malnutrition,Osun,Ayedade,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGOS
6988,Malnutrition,Osun,Ayedade,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGOS
6989,Malnutrition,Osun,Ayedade,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGOS
6990,Malnutrition,Osun,Ayedade,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGOS
6991,Malnutrition,Osun,Ayedade,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGOS
6992,Malnutrition,Osun,Ayedade,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGOS
6993,Malnutrition,Osun,Ayedire,0,0,2,0,0,0.0,0,0,0,Jan,2013,2,0.0,2.0,0,"Tuesday, January 1, 2013",NGOS
6994,Malnutrition,Osun,Ayedire,0,2,0,0,0,0.0,0,0,0,Feb,2013,2,0.0,2.0,0,"Friday, February 1, 2013",NGOS
6995,Malnutrition,Osun,Ayedire,0,0,3,0,0,0.0,0,0,0,Mar,2013,3,0.0,3.0,0,"Friday, March 1, 2013",NGOS
6996,Malnutrition,Osun,Ayedire,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGOS
6997,Malnutrition,Osun,Ayedire,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGOS
6998,Malnutrition,Osun,Ayedire,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGOS
6999,Malnutrition,Osun,Ayedire,0,2,0,0,0,0.0,0,0,0,Jul,2013,2,0.0,2.0,0,"Monday, July 1, 2013",NGOS
7000,Malnutrition,Osun,Ayedire,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGOS
7001,Malnutrition,Osun,Ayedire,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGOS
7002,Malnutrition,Osun,Ayedire,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGOS
7003,Malnutrition,Osun,Ayedire,0,0,1,0,0,0.0,0,0,0,Nov,2013,1,0.0,1.0,0,"Friday, November 1, 2013",NGOS
7004,Malnutrition,Osun,Ayedire,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGOS
7005,Malnutrition,Osun,Boluwaduro,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGOS
7006,Malnutrition,Osun,Boluwaduro,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGOS
7007,Malnutrition,Osun,Boluwaduro,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGOS
7008,Malnutrition,Osun,Boluwaduro,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGOS
7009,Malnutrition,Osun,Boluwaduro,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGOS
7010,Malnutrition,Osun,Boluwaduro,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGOS
7011,Malnutrition,Osun,Boluwaduro,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGOS
7012,Malnutrition,Osun,Boluwaduro,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGOS
7013,Malnutrition,Osun,Boluwaduro,0,0,0,0,0,0.0,0,0,0,Sep,2013,0,0.0,0.0,0,"Sunday, September 1, 2013",NGOS
7014,Malnutrition,Osun,Boluwaduro,0,0,0,0,0,0.0,0,0,0,Oct,2013,0,0.0,0.0,0,"Tuesday, October 1, 2013",NGOS
7015,Malnutrition,Osun,Boluwaduro,0,0,0,0,0,0.0,0,0,0,Nov,2013,0,0.0,0.0,0,"Friday, November 1, 2013",NGOS
7016,Malnutrition,Osun,Boluwaduro,0,0,0,0,0,0.0,0,0,0,Dec,2013,0,0.0,0.0,0,"Sunday, December 1, 2013",NGOS
7017,Malnutrition,Osun,Boripe,0,0,0,0,0,0.0,0,0,0,Jan,2013,0,0.0,0.0,0,"Tuesday, January 1, 2013",NGOS
7018,Malnutrition,Osun,Boripe,0,0,0,0,0,0.0,0,0,0,Feb,2013,0,0.0,0.0,0,"Friday, February 1, 2013",NGOS
7019,Malnutrition,Osun,Boripe,0,0,0,0,0,0.0,0,0,0,Mar,2013,0,0.0,0.0,0,"Friday, March 1, 2013",NGOS
7020,Malnutrition,Osun,Boripe,0,0,0,0,0,0.0,0,0,0,Apr,2013,0,0.0,0.0,0,"Monday, April 1, 2013",NGOS
7021,Malnutrition,Osun,Boripe,0,0,0,0,0,0.0,0,0,0,May,2013,0,0.0,0.0,0,"Wednesday, May 1, 2013",NGOS
7022,Malnutrition,Osun,Boripe,0,0,0,0,0,0.0,0,0,0,Jun,2013,0,0.0,0.0,0,"Saturday, June 1, 2013",NGOS
7023,Malnutrition,Osun,Boripe,0,0,0,0,0,0.0,0,0,0,Jul,2013,0,0.0,0.0,0,"Monday, July 1, 2013",NGOS
7024,Malnutrition,Osun,Boripe,0,0,0,0,0,0.0,0,0,0,Aug,2013,0,0.0,0.0,0,"Thursday, August 1, 2013",NGOS
